item,paper,condition,subcondition,aging,measure,timing,index
18c 21,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,AT,3
18c 21,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,AA,1
18c 21,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,AA,2
18c 21,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,AA,3
18c 22,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,BT,1
18c 22,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,BT,2
18c 22,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,BT,3
18c 22,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,AT,1
18c 22,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,AT,2
18c 22,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,AT,3
18c 22,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,AA,1
18c 22,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,AA,2
18c 22,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,AA,3
18c 23,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,BT,1
18c 23,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,BT,2
18c 23,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,BT,3
18c 23,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,AT,1
18c 23,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,AT,2
18c 23,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,AT,3
18c 23,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,AA,1
18c 23,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,AA,2
18c 23,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,AA,3
18c 24,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,BT,1
18c 24,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,BT,2
18c 24,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,BT,3
18c 24,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,AT,1
18c 24,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,AT,2
18c 24,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,AT,3
18c 24,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,AA,1
18c 24,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,AA,2
18c 24,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,AA,3
18c 25,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,BT,1
18c 25,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,BT,2
18c 25,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,BT,3
18c 25,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,AT,1
18c 25,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,AT,2
18c 25,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,AT,3
18c 25,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,AA,1
18c 25,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,AA,2
18c 25,18th Century Antique Paper,2% Tica Gel,No Interleaving,Aged,condition,AA,3
18c 26,18th Century Antique Paper,2% Tica Gel,Interleaving,Not Aged,condition,BT,1
18c 26,18th Century Antique Paper,2% Tica Gel,Interleaving,Not Aged,condition,BT,2
18c 26,18th Century Antique Paper,2% Tica Gel,Interleaving,Not Aged,condition,BT,3
18c 26,18th Century Antique Paper,2% Tica Gel,Interleaving,Not Aged,condition,AT,1
18c 26,18th Century Antique Paper,2% Tica Gel,Interleaving,Not Aged,condition,AT,2
18c 26,18th Century Antique Paper,2% Tica Gel,Interleaving,Not Aged,condition,AT,3
18c 27,18th Century Antique Paper,2% Tica Gel,Interleaving,Not Aged,condition,BT,1
18c 27,18th Century Antique Paper,2% Tica Gel,Interleaving,Not Aged,condition,BT,2
18c 27,18th Century Antique Paper,2% Tica Gel,Interleaving,Not Aged,condition,BT,3
18c 27,18th Century Antique Paper,2% Tica Gel,Interleaving,Not Aged,condition,AT,1
18c 27,18th Century Antique Paper,2% Tica Gel,Interleaving,Not Aged,condition,AT,2
18c 27,18th Century Antique Paper,2% Tica Gel,Interleaving,Not Aged,condition,AT,3
18c 28,18th Century Antique Paper,2% Tica Gel,Interleaving,Not Aged,condition,BT,1
18c 28,18th Century Antique Paper,2% Tica Gel,Interleaving,Not Aged,condition,BT,2
18c 28,18th Century Antique Paper,2% Tica Gel,Interleaving,Not Aged,condition,BT,3
18c 28,18th Century Antique Paper,2% Tica Gel,Interleaving,Not Aged,condition,AT,1
18c 28,18th Century Antique Paper,2% Tica Gel,Interleaving,Not Aged,condition,AT,2
18c 28,18th Century Antique Paper,2% Tica Gel,Interleaving,Not Aged,condition,AT,3
18c 29,18th Century Antique Paper,2% Tica Gel,Interleaving,Not Aged,condition,BT,1
18c 29,18th Century Antique Paper,2% Tica Gel,Interleaving,Not Aged,condition,BT,2
18c 29,18th Century Antique Paper,2% Tica Gel,Interleaving,Not Aged,condition,BT,3
18c 29,18th Century Antique Paper,2% Tica Gel,Interleaving,Not Aged,condition,AT,1
18c 29,18th Century Antique Paper,2% Tica Gel,Interleaving,Not Aged,condition,AT,2
18c 29,18th Century Antique Paper,2% Tica Gel,Interleaving,Not Aged,condition,AT,3
18c 30,18th Century Antique Paper,2% Tica Gel,Interleaving,Not Aged,condition,BT,1
18c 30,18th Century Antique Paper,2% Tica Gel,Interleaving,Not Aged,condition,BT,2
18c 30,18th Century Antique Paper,2% Tica Gel,Interleaving,Not Aged,condition,BT,3
18c 30,18th Century Antique Paper,2% Tica Gel,Interleaving,Not Aged,condition,AT,1
18c 30,18th Century Antique Paper,2% Tica Gel,Interleaving,Not Aged,condition,AT,2
18c 30,18th Century Antique Paper,2% Tica Gel,Interleaving,Not Aged,condition,AT,3
18c 31,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,BT,1
18c 31,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,BT,2
18c 31,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,BT,3
18c 31,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,AT,1
18c 31,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,AT,2
18c 31,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,AT,3
18c 31,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,AA,1
18c 31,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,AA,2
18c 31,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,AA,3
18c 32,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,BT,1
18c 32,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,BT,2
18c 32,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,BT,3
18c 32,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,AT,1
18c 32,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,AT,2
18c 32,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,AT,3
18c 32,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,AA,1
18c 32,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,AA,2
18c 32,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,AA,3
18c 33,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,BT,1
18c 33,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,BT,2
18c 33,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,BT,3
18c 33,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,AT,1
18c 33,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,AT,2
18c 33,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,AT,3
18c 33,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,AA,1
18c 33,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,AA,2
18c 33,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,AA,3
18c 34,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,BT,1
18c 34,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,BT,2
18c 34,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,BT,3
18c 34,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,AT,1
18c 34,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,AT,2
18c 34,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,AT,3
18c 34,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,AA,1
18c 34,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,AA,2
18c 34,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,AA,3
18c 35,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,BT,1
18c 35,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,BT,2
18c 35,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,BT,3
18c 35,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,AT,1
18c 35,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,AT,2
18c 35,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,AT,3
18c 35,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,AA,1
18c 35,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,AA,2
18c 35,18th Century Antique Paper,2% Tica Gel,Interleaving,Aged,condition,AA,3
18c 36,18th Century Antique Paper,2% CP Kelco,No Interleaving,Not Aged,condition,BT,1
18c 36,18th Century Antique Paper,2% CP Kelco,No Interleaving,Not Aged,condition,BT,2
18c 36,18th Century Antique Paper,2% CP Kelco,No Interleaving,Not Aged,condition,BT,3
18c 36,18th Century Antique Paper,2% CP Kelco,No Interleaving,Not Aged,condition,AT,1
18c 36,18th Century Antique Paper,2% CP Kelco,No Interleaving,Not Aged,condition,AT,2
18c 36,18th Century Antique Paper,2% CP Kelco,No Interleaving,Not Aged,condition,AT,3
18c 37,18th Century Antique Paper,2% CP Kelco,No Interleaving,Not Aged,condition,BT,1
18c 37,18th Century Antique Paper,2% CP Kelco,No Interleaving,Not Aged,condition,BT,2
18c 37,18th Century Antique Paper,2% CP Kelco,No Interleaving,Not Aged,condition,BT,3
18c 37,18th Century Antique Paper,2% CP Kelco,No Interleaving,Not Aged,condition,AT,1
18c 37,18th Century Antique Paper,2% CP Kelco,No Interleaving,Not Aged,condition,AT,2
18c 37,18th Century Antique Paper,2% CP Kelco,No Interleaving,Not Aged,condition,AT,3
18c 38,18th Century Antique Paper,2% CP Kelco,No Interleaving,Not Aged,condition,BT,1
18c 38,18th Century Antique Paper,2% CP Kelco,No Interleaving,Not Aged,condition,BT,2
18c 38,18th Century Antique Paper,2% CP Kelco,No Interleaving,Not Aged,condition,BT,3
18c 38,18th Century Antique Paper,2% CP Kelco,No Interleaving,Not Aged,condition,AT,1
18c 38,18th Century Antique Paper,2% CP Kelco,No Interleaving,Not Aged,condition,AT,2
18c 38,18th Century Antique Paper,2% CP Kelco,No Interleaving,Not Aged,condition,AT,3
18c 39,18th Century Antique Paper,2% CP Kelco,No Interleaving,Not Aged,condition,BT,1
18c 39,18th Century Antique Paper,2% CP Kelco,No Interleaving,Not Aged,condition,BT,2
18c 39,18th Century Antique Paper,2% CP Kelco,No Interleaving,Not Aged,condition,BT,3
18c 39,18th Century Antique Paper,2% CP Kelco,No Interleaving,Not Aged,condition,AT,1
18c 39,18th Century Antique Paper,2% CP Kelco,No Interleaving,Not Aged,condition,AT,2
18c 39,18th Century Antique Paper,2% CP Kelco,No Interleaving,Not Aged,condition,AT,3
18c 40,18th Century Antique Paper,2% CP Kelco,No Interleaving,Not Aged,condition,BT,1
18c 40,18th Century Antique Paper,2% CP Kelco,No Interleaving,Not Aged,condition,BT,2
18c 40,18th Century Antique Paper,2% CP Kelco,No Interleaving,Not Aged,condition,BT,3
18c 40,18th Century Antique Paper,2% CP Kelco,No Interleaving,Not Aged,condition,AT,1
18c 40,18th Century Antique Paper,2% CP Kelco,No Interleaving,Not Aged,condition,AT,2
18c 40,18th Century Antique Paper,2% CP Kelco,No Interleaving,Not Aged,condition,AT,3
18c 41,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,BT,1
18c 41,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,BT,2
18c 41,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,BT,3
18c 41,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,AT,1
18c 41,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,AT,2
18c 41,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,AT,3
18c 41,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,AA,1
18c 41,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,AA,2
18c 41,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,AA,3
18c 42,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,BT,1
18c 42,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,BT,2
18c 42,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,BT,3
18c 42,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,AT,1
18c 42,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,AT,2
18c 42,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,AT,3
18c 42,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,AA,1
18c 42,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,AA,2
18c 42,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,AA,3
18c 43,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,BT,1
18c 43,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,BT,2
18c 43,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,BT,3
18c 43,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,AT,1
18c 43,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,AT,2
18c 43,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,AT,3
18c 43,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,AA,1
18c 43,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,AA,2
18c 43,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,AA,3
18c 44,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,BT,1
18c 44,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,BT,2
18c 44,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,BT,3
18c 44,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,AT,1
18c 44,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,AT,2
18c 44,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,AT,3
18c 44,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,AA,1
18c 44,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,AA,2
18c 44,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,AA,3
18c 45,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,BT,1
18c 45,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,BT,2
18c 45,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,BT,3
18c 45,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,AT,1
18c 45,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,AT,2
18c 45,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,AT,3
18c 45,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,AA,1
18c 45,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,AA,2
18c 45,18th Century Antique Paper,2% CP Kelco,No Interleaving,Aged,condition,AA,3
18c 46,18th Century Antique Paper,2% CP Kelco,Interleaving,Not Aged,condition,BT,1
18c 46,18th Century Antique Paper,2% CP Kelco,Interleaving,Not Aged,condition,BT,2
18c 46,18th Century Antique Paper,2% CP Kelco,Interleaving,Not Aged,condition,BT,3
18c 46,18th Century Antique Paper,2% CP Kelco,Interleaving,Not Aged,condition,AT,1
18c 46,18th Century Antique Paper,2% CP Kelco,Interleaving,Not Aged,condition,AT,2
18c 46,18th Century Antique Paper,2% CP Kelco,Interleaving,Not Aged,condition,AT,3
18c 47,18th Century Antique Paper,2% CP Kelco,Interleaving,Not Aged,condition,BT,1
18c 47,18th Century Antique Paper,2% CP Kelco,Interleaving,Not Aged,condition,BT,2
18c 47,18th Century Antique Paper,2% CP Kelco,Interleaving,Not Aged,condition,BT,3
18c 47,18th Century Antique Paper,2% CP Kelco,Interleaving,Not Aged,condition,AT,1
18c 47,18th Century Antique Paper,2% CP Kelco,Interleaving,Not Aged,condition,AT,2
18c 47,18th Century Antique Paper,2% CP Kelco,Interleaving,Not Aged,condition,AT,3
18c 48,18th Century Antique Paper,2% CP Kelco,Interleaving,Not Aged,condition,BT,1
18c 48,18th Century Antique Paper,2% CP Kelco,Interleaving,Not Aged,condition,BT,2
18c 48,18th Century Antique Paper,2% CP Kelco,Interleaving,Not Aged,condition,BT,3
18c 48,18th Century Antique Paper,2% CP Kelco,Interleaving,Not Aged,condition,AT,1
18c 48,18th Century Antique Paper,2% CP Kelco,Interleaving,Not Aged,condition,AT,2
18c 48,18th Century Antique Paper,2% CP Kelco,Interleaving,Not Aged,condition,AT,3
18c 49,18th Century Antique Paper,2% CP Kelco,Interleaving,Not Aged,condition,BT,1
18c 49,18th Century Antique Paper,2% CP Kelco,Interleaving,Not Aged,condition,BT,2
18c 49,18th Century Antique Paper,2% CP Kelco,Interleaving,Not Aged,condition,BT,3
18c 49,18th Century Antique Paper,2% CP Kelco,Interleaving,Not Aged,condition,AT,1
18c 49,18th Century Antique Paper,2% CP Kelco,Interleaving,Not Aged,condition,AT,2
18c 49,18th Century Antique Paper,2% CP Kelco,Interleaving,Not Aged,condition,AT,3
18c 50,18th Century Antique Paper,2% CP Kelco,Interleaving,Not Aged,condition,BT,1
18c 50,18th Century Antique Paper,2% CP Kelco,Interleaving,Not Aged,condition,BT,2
18c 50,18th Century Antique Paper,2% CP Kelco,Interleaving,Not Aged,condition,BT,3
18c 50,18th Century Antique Paper,2% CP Kelco,Interleaving,Not Aged,condition,AT,1
18c 50,18th Century Antique Paper,2% CP Kelco,Interleaving,Not Aged,condition,AT,2
18c 50,18th Century Antique Paper,2% CP Kelco,Interleaving,Not Aged,condition,AT,3
18c 51,18th Century Antique Paper,2% CP Kelco,Interleaving,Aged,condition,BT,1
18c 51,18th Century Antique Paper,2% CP Kelco,Interleaving,Aged,condition,BT,2
18c 51,18th Century Antique Paper,2% CP Kelco,Interleaving,Aged,condition,BT,3
18c 51,18th Century Antique Paper,2% CP Kelco,Interleaving,Aged,condition,AT,1
18c 51,18th Century Antique Paper,2% CP Kelco,Interleaving,Aged,condition,AT,2
18c 51,18th Century Antique Paper,2% CP Kelco,Interleaving,Aged,condition,AT,3
18c 51,18th Century Antique Paper,2% CP Kelco,Interleaving,Aged,condition,AA,1
18c 51,18th Century Antique Paper,2% CP Kelco,Interleaving,Aged,condition,AA,2
18c 51,18th Century Antique Paper,2% CP Kelco,Interleaving,Aged,condition,AA,3
18c 52,18th Century Antique Paper,2% CP Kelco,Interleaving,Aged,condition,BT,1
18c 52,18th Century Antique Paper,2% CP Kelco,Interleaving,Aged,condition,BT,2
18c 52,18th Century Antique Paper,2% CP Kelco,Interleaving,Aged,condition,BT,3
18c 52,18th Century Antique Paper,2% CP Kelco,Interleaving,Aged,condition,AT,1
18c 52,18th Century Antique Paper,2% CP Kelco,Interleaving,Aged,condition,AT,2
18c 52,18th Century Antique Paper,2% CP Kelco,Interleaving,Aged,condition,AT,3
18c 52,18th Century Antique Paper,2% CP Kelco,Interleaving,Aged,condition,AA,1
18c 52,18th Century Antique Paper,2% CP Kelco,Interleaving,Aged,condition,AA,2
